company,client,nb_avis_client,date_commande,notes,titre_commentaire,commentaire,date_commentaire,reponse_sav,date_reponse_sav,delai_reponse_sav
My_origines,BARBARA SCHWARTZ,1,2023-12-14,5,A refaire,"Imbattable sur les prix, délai de livraison respecté, possibilité relais colis, emballage soigné avec une surprise en échantillonsMERCI",2023-12-21,,,
My_origines,Pascale Cerou,6,2023-12-14,5,livraison rapide,Date de l'expérience: 14 décembre 2023,2023-12-21,,,
My_origines,Violet Serge,3,2023-12-13,4,Bonjour,Bonjour Je suis satisfait par la rapidité le service et bien sûr les prix,2023-12-21,,,
My_origines,M. J-CHRISTOPHE RODRIGUEZ,9,2023-12-12,5,Produit très bien emballé et livraison…,"Produit très bien emballé et livraison rapide, les prix sont très intéressants, voire les plus bas que j'ai trouvé, je recommande pleinement ☺️",2023-12-21,,,
My_origines,Pascal VALORA,1,2023-12-14,5,Livraison rapide colis soigné…,Livraison rapide colis soigné échantillons offerts prix attractifs,2023-12-21,,,
My_origines,Valérie m,5,2023-12-09,5,Ravie,Toujours aussi ravie de mes achats site sérieux que je recommande vraiment,2023-12-21,,,
My_origines,Catherine Goas,4,2023-12-13,5,Très pratique de pouvoir commander en…,Très pratique de pouvoir commander en quelques clics et d être livrée très rapidement,2023-12-21,,,
My_origines,Nath,6,2023-12-14,5,Livraison ultra rapide et toujours des…,Livraison ultra rapide et toujours des prix très intéressants.Pourquoi irais-je voir ailleurs !Merci,2023-12-21,,,
My_origines,David Bourgeois,1,2023-12-14,5,"Très efficace, rapide...rien à dire, bravo !","Plus de produits qu en magasin, prix avantageux,  et livraison rapide !!!",2023-12-21,,,
My_origines,Jean HARSCOET,1,2023-12-13,5,Excellent à tous points de vue,Date de l'expérience: 13 décembre 2023,2023-12-21,,,
My_origines,CC,1,2023-12-13,5,Satisfaction client,"Des colis soignée, des prix  très interessant et une expédition rapide 👍🏻 Je recommande fortement MyOrigines",2023-12-21,,,
My_origines,Camoin Martine,2,2023-12-13,5,D’abord les prix très intéressants le…,"D’abord les prix très intéressants le choix extraordinaire des marques et des produits, la facilité des commandes et la rapidité des livraisons. Dommage, le tarif de celles-ci.",2023-12-21,,,
My_origines,philippe,2,2023-12-13,5,PARFAIT,livré dans les temps,2023-12-21,,,
My_origines,Virginie COLIN,1,2023-12-13,3,Une belle expérience,"Une belle expérience, par contre le service après vente je mets 0,car je me suis trompé sur un parfum, j'ai donc envoyé un mail et malheureusement aucune réponse",2023-12-21,,,
My_origines,SEVERINE ALVES PAULINO,1,2023-12-14,5,Tarifs très compétitifs,Tarifs très compétitifs pour les mêmes produits qu’on trouve en magasins.Livraison très rapide et soignée,2023-12-21,,,
My_origines,Pierre JOE,3,2023-12-13,5,Produit de qualité,"Produit de qualité, envoi rapide et soigné. Je suis très satisfait et recommande ce site.",2023-12-21,,,
My_origines,Raphaëlle Gilly,10,2023-12-13,5,Parfait bonne livraison bon suivi…je recommande vivement MY ORIGINES,Parfait bonne livraison bon suivi emballage sécurisé articlesc commandés  ainsi que le contenu très appréciés en définitif je recommande vivement MY ORIGINES dont mes proches sont déjà intéressés merci cordialement R.GILLY,2023-12-21,,,
My_origines,Jarry,5,2023-12-14,5,delais cou_rts,Date de l'expérience: 14 décembre 2023,2023-12-21,,,
My_origines,Christel,2,2023-12-14,5,produits à prix intéressants livraison rapide,"Proposition de produits à prix intéressant , livraison rapide et beaucoup de choix",2023-12-21,,,
My_origines,Shirley,1,2023-12-12,5,Rien a redire,"Absolument rien à redire sur l achat de mon parfum , qui reste le moin cher que j ai ou trouver Sa fais des années que je commande sur votre site Seul point noir me concernant ,on devrait pouvoir choisir le mode de livraison , parce que Colissimo laisse clairement a désirer !",2023-12-21,,,
My_origines,Frédérique Boulanger,2,2023-12-13,5,Excellents produits,Excellents produits conformes à la description emballages très soignés je recommande,2023-12-21,,,
My_origines,Anne-Marie Senoussi,3,2023-12-14,5,Très bien,"Livraison rapide, parfum très bien emballé et merci pour les échantillons",2023-12-21,,,
My_origines,Nadege Rotagnon,1,2023-12-13,5,Tout était parfait,"Tout était parfait , navigation sur le site , commande vite expédié  , échantillons offerts , prix attractifs  .",2023-12-21,,,
My_origines,M. BRESSY denis,3,2023-12-14,5,livraison rapide et parfaite,Date de l'expérience: 14 décembre 2023,2023-12-21,,,
My_origines,Christine Le mestre,1,2023-12-14,5,1er achat très bon qualité prix,Date de l'expérience: 14 décembre 2023,2023-12-21,,,
My_origines,Dominique,6,2023-12-13,2,Box Occitane incomplète,La box Occitane devait contenir 4 produits et il manquait le savon. De plus les trois produits (sur 4) étaient posés pèle mêle dans la box. Très mécontente de cet achat.,2023-12-21,,,
My_origines,Maria Canta,12,2023-12-12,5,Je commande assez souvent,"Je commande assez souvent, je suis satisfaite dans l'ensemble sauf que la présentation pour offrir le packaging ne donne pas envie.Etant cliente depuis longtemps jamais de remise non plus.Passez de bonnes fêtes Maria Canta",2023-12-21,,,
My_origines,Lucette,1,2023-12-13,5,Toujours satisfait des produits,"Toujours satisfait des produits, la livraison laisse par contre à désirer puisqu' elle doit être contre signature et une fois livrée en boîte aux lettres sans que j'ai signé quoi que ce soit. Mais j'ai eu malgré tout mes produits en temps et en heure et correctement emballés.",2023-12-21,,,
My_origines,emilie baudouin,3,2023-12-13,5,C'est la deuxième fois que je commande…,C'est la deuxième fois que je commande sur ce site très satisfaite des prix et de l'envoie rapide du colis j'en suis très contente et le produit bien envelopper merci je recommande,2023-12-21,,,
My_origines,Cliente,5,2023-12-14,5,Rapide et sérieux,Date de l'expérience: 14 décembre 2023,2023-12-21,,,
My_origines,Angélique Lahaeye,4,2023-12-13,5,Bonne expérience,Bonne expérience Livraison rapide Bon produit et échantillon mis Livraison en relay colis au top,2023-12-21,,,
My_origines,D.V,3,2023-12-13,5,Ravie,"Ravie, prix intéressant, envoi soigné et rapide. J’ai apprécié le petit échantillon de parfum en cadeau !",2023-12-21,,,
My_origines,Topaze,2,2023-12-13,5,Entreprise sérieuse et efficace,"Entreprise sérieuse et efficace, produits de qualités. Cliente depuis des années et aucune remarque négative à dire.",2023-12-21,,,
My_origines,Jocelyne,4,2023-12-13,5,Tout c'est passé parfaitement.,Date de l'expérience: 13 décembre 2023,2023-12-21,,,
My_origines,Catherine GUERIT,2,2023-12-14,5,Sérieux. Rapide,Vous êtes toujours au top . Livraison rapide. Pas de problème . Nous sommes des fidèles.,2023-12-21,,,
My_origines,sylvie sibillat,3,2023-12-13,5,site sérieux,livraison rapidesite sérieux,2023-12-21,,,
My_origines,dominique vincent,5,2023-12-14,5,"Rien a dire ,parfait","Rien a dire, commande facile, prix correct, livraison rapide.Tres satisfait.",2023-12-21,,,
My_origines,Corinne Daull�,5,2023-12-13,5,Commande traitée rapidement,Commande traitée rapidement. Bon suivi de livraison et délais respectés.,2023-12-21,,,
My_origines,BRIGITTE JEAN,1,2023-12-13,5,commande reçu rapidement,"commande reçu rapidement, emballage au top",2023-12-21,,,
My_origines,Corinne Bellanger,1,2023-12-13,5,La livraison a été très rapide,La livraison a été très rapide. Tout est parfait 👍,2023-12-21,,,
My_origines,Stephane Verdi,1,2023-12-14,3,Livraison,Temps de livraison trop long plus de 10 jours,2023-12-21,,,
My_origines,Fahima Mansouri,1,2023-12-13,5,Très professionnel,Cliente depuis plusieurs années et toujours aussi satisfaite,2023-12-21,,,
My_origines,Michel Le beom,1,2023-12-13,5,"parfum tres bien ,livraison rapide …","parfum tres bien ,livraison rapide  tout parfait",2023-12-21,,,
My_origines,Marina,2,2023-12-21,5,Impeccable,"Vu les nombreux mécontents j’ai vraiment hésité d effectuer une commande. Au final j’ai commandé un parfum le Samedi 16/12/23 , et je l’ai reçu ce jour 21/12. Ouf 😮‍💨. Bien emballer,produit conforme . Et bien pour ma part tout est ok pour ce site.",2023-12-21,,,
My_origines,Kevin Rasfa,1,2023-12-14,5,Rien à dire,Colie bien arriver pas attente et pas endommagé,2023-12-21,,,
My_origines,JOELLE BERTELLI,13,2023-12-13,5,tres bien commande assez vite livree,tres bien assez vite livree,2023-12-21,,,
My_origines,elisa,2,2023-12-13,5,Colis très bien emballé,Colis très bien emballé. Envoi rapide 👍Articles conformes aux photos sur le site.Prix très attractifs,2023-12-21,,,
My_origines,Samar Khalil,1,2023-12-14,1,Article Manquant,"J'ai commandé 3 parfum, et j'ai reçu deux. J'ai rempli le formulaire pour déclarer l'absence de mon article. Je n'ai pas encore reçu de retour. De toute façon, j'ai raté le cadeau que je voulais faire pour Noel.",2023-12-21,,,
My_origines,Marianne Martin,2,2023-12-14,5,Parfaitement livré,Date de l'expérience: 14 décembre 2023,2023-12-21,,,
My_origines,Lilou Tohari,1,2023-12-14,5,Rapide et efficace le colis nikel,Rapide et efficace le colis nikel Merci je recommanderais chez vous,2023-12-21,,,
My_origines,Doude,2,2023-12-14,4,Commande conforme.,"Commande conforme.Délais de livraison respecté. Un bémol sur la carte cadeau , pas terrible...... je ne l ai pas utilisée.",2023-12-21,,,
My_origines,Ata G,5,2023-12-13,1,Commande jamais reçue,"Commande jamais reçue. Colis perdu, j’attends la réponse de MyOrigines pour la suite",2023-12-21,,,
My_origines,liliane tassi,7,2023-12-14,5,heureuses promotions,avec les promotions j'ai pue me repayer mon parfum préféré car avec ma petite retraite je ne pouvais plus le faire  ( EDEN),2023-12-21,,,
My_origines,Beatrice,1,2023-12-13,5,Satisfaite,Suis satisfaite et j’y retournerai certainement,2023-12-21,,,
My_origines,NADINE Faget,7,2023-12-21,5,Pour une première une réussite,Commande passée le 15 décembre 2023 arrivée chez moi le 21... qui dit mieux ?! En parfait état emballage soigné rien à direJe recommande ce siteMerci et joyeuses fêtes 🥳,2023-12-21,,,
My_origines,Cindy,2,2023-12-13,5,Parfait,Livraison rapide. Produits Bien emballés.Pochettes cadeaux au top.,2023-12-21,,,
My_origines,Michel JEANNEAU,1,2023-12-14,5,Mj 17,Correspond à mes attentes,2023-12-21,,,
My_origines,Max Ricard,1,2023-12-13,5,tout a était parfait,"tout a était parfait, commande et livraison 48 heuresaprès, très bien emballé.",2023-12-21,,,
My_origines,Morice,3,2023-12-14,5,parfum de qualité,"parfum de qualité , facile a trouver sur le site , produit bien emballé avec échantillon et livraison rapide",2023-12-21,,,
My_origines,Mathias Rodriguez,1,2023-12-13,5,Bien,Satisfaisant,2023-12-21,,,
My_origines,Virginie Pascal,1,2023-12-14,5,Très rapide et beaux articles,Date de l'expérience: 14 décembre 2023,2023-12-21,,,
My_origines,Roseline Grange,1,2023-12-13,4,Produits commandes,"Produits commandes, produits livrés dans les temps mais sans mes cadeaux correspondants malgré une commande plutôt impirtante😪",2023-12-21,,,
My_origines,Evelyne Dard,8,2023-12-14,5,Bravo !!!,Livré dans les délais et un prix toujours intéressant !!!,2023-12-21,,,
My_origines,Zeclu,6,2023-12-13,5,Envoie,"Envoie rapide, bien emballé.",2023-12-21,,,
My_origines,chapic sylvie,3,2023-12-12,5,Décembre 2023 essai réussi et transformé,"Décembre 2023, première commande sur le site..j'avais quelques craintes en raison de commentaires très défavorables lus ici et làJe dois dire que , en ce qui me concerne , j'ai reçu rapidement ,bien emballés les produits commandés ,dans les meilleurs délais à des tarifs défiant les parfumeries  visitéesj'ai donc passé une deuxième commande pour un autre produit et tout s'est bien passé comme précédemmentJe conseille donc ce site",2023-12-21,,,
My_origines,Isabelle SIMON,1,2023-12-14,5,efficace et rapide,Super pioche,2023-12-21,,,
My_origines,Marine Retureau,2,2023-12-13,5,Satisfaite de ma commande!,Satisfaite de ma commande!! Message personnalisé et boite cadeau offerte pour Noël. Merci,2023-12-21,,,
My_origines,ANNIE JOURDAN,1,2023-12-14,5,Très satisfaite de mes achats du délai…,Très satisfaite de mes achats du délai de livraison et de leur présentation,2023-12-21,,,
My_origines,VERONIQUE VERNAT,1,2023-12-13,5,très bien,"très bien, commande et livraison rapide",2023-12-21,,,
My_origines,Francoise,5,2023-12-13,5,Très bien,Très bien Délais assez rapidesDommage de ne pas proposer le 19 Chanel!!!!!!,2023-12-21,,,
My_origines,client(e),3,2023-12-13,5,impec livraison dans les temps bon…,impec livraison dans les temps bon produits,2023-12-21,,,
My_origines,Yvette,2,2023-12-13,2,On n'a pas pris la peine de répondre à mon message,Date de l'expérience: 13 décembre 2023,2023-12-21,,,
My_origines,Olivier REY,1,2023-12-14,5,Tjs aussi efficace et livraison rapide,Tjs aussi efficace et livraison rapide. Et des prix attractifs.,2023-12-21,,,
My_origines,Michel Tolaini,4,2023-12-13,5,Parfais délais de livraison qualité du produit,Parfais délais de livraison qualité du produitEt les prix corrects.,2023-12-21,,,
My_origines,Carine,7,2023-12-14,1,Très déçue de par l’emballage cadeau…,Très déçue de par l’emballage cadeau qui est un vulgaire sac trop petit pour le format du parfum !!!! et le message personnalisé ne correspond en rien à ce que j’ai écris !J’ai honte d’offrir un cadeau où le parfum ne rentre pas dans l’emballage et montrer le message qui ne reflètent pas ce que j’ai noté.,2023-12-21,,,
My_origines,Catherine,6,2023-12-13,5,Très satisfaite de ce site qui propose…,Très satisfaite de ce site qui propose les meilleures marques à des prix compétitifs,2023-12-21,,,
My_origines,manou donnio,4,2023-12-13,5,Parfait,Envoi rapide et soigné avec échantillons et trousse échantillon cadeau,2023-12-21,,,
My_origines,Denenquin,1,2023-12-13,4,délai de lviraison un peu long,"Ls produits arrivenet e bon état, cepandant le delai de livraison est un peu long.",2023-12-21,,,
My_origines,Irène,13,2023-12-14,5,Produits conformes et parfaitement…,"Produits conformes et parfaitement protégés dans le colis, livraison rapide. Merci.",2023-12-21,,,
My_origines,Karine Jaeger,2,2023-12-13,5,Je recommande !!,"Plusieurs commandes passées sur le site. Emballages soignés et solides, livraisons relativement rapides. Suivi de traitement des commandes sérieux.En bonus, des échantillons gratuits fournis avec les commandes ! Je n ai jamais rencontré de soucis.Je recommande !!!",2023-12-21,,,
My_origines,Sarah Lallemand,1,2023-12-13,5,Très qualitatif,"Très qualitatif, très bons produitsUn petit plus pour les papiers cadeaux que j'ai trouvé parfait",2023-12-21,,,
My_origines,Claudie,4,2023-12-13,5,Livraison conforme et en temps prévu,Date de l'expérience: 13 décembre 2023,2023-12-21,,,
My_origines,NICOLAS MADELEINE,5,2023-12-12,5,Livraison rapide,Prix intéressants,2023-12-21,,,
My_origines,Thierry Bonino,2,2023-12-14,3,Livraison rapide...mais,Livraison rapide. Emballage cadeau non réalisé alors que demandé. Aucune réponse à ma demande d'explication sur ce problème.,2023-12-21,,,
